#'chr'	'start'	'end'	'GSM1402790_cit0min_merged.norm.bigWig'
chr17	7486964	7491527	2.311111158
chr17	7486964	7491527	2.311111158
chr17	7486964	7496107	2.247852803
chr17	7489786	7491527	2.150000036
chr17	7491497	7493390	1.399999976
chr17	7491497	7493488	1.399999976
chr17	7494547	7518215	2.043478514
chr17	7517381	7536700	2.025916041
chr17	7517381	7536700	2.025916041
chr17	7517381	7536700	2.025916041
chr17	7517381	7536700	2.025916041
chr17	7517381	7536700	2.025916041
chr17	7517381	7536700	2.025916041
chr17	7517381	7536700	2.025916041
chr17	7524456	7524525	nan
chr17	7529555	7531132	1.399999976
chr17	7529555	7531194	1.399999976
chr17	7531286	7536700	1.628915656
chr17	7531286	7536700	1.628915656
chr17	7531286	7536700	1.628915656
chr17	7531286	7536700	1.628915656
chr17	7531286	7536700	1.628915656
chr17	7531286	7536700	1.628915656
chr17	7533452	7536700	1.399999976
chr17	7533452	7536700	1.399999976
chr17	7533452	7536700	1.399999976
chr17	7533452	7536700	1.399999976
chr17	7533452	7536700	1.399999976
chr17	7533452	7536700	1.399999976
chr17	7533452	7536700	1.399999976
chr17	7554253	7561089	1.96026492
chr17	7565096	7579937	1.864011729
chr17	7569403	7579937	1.910650936
chr17	7571719	7576926	2.150000036
chr17	7571719	7578811	2.150000036
chr17	7571719	7578811	2.150000036
chr17	7571719	7578811	2.150000036
chr17	7571719	7579937	2.066666696
chr17	7571719	7590868	2.048140868
chr17	7571719	7590868	2.048140868
chr17	7571719	7590868	2.048140868
chr17	7571719	7590868	2.048140868
chr17	7571719	7590868	2.048140868
chr17	7572991	7573011	nan
chr17	7576852	7576876	2.900000095
chr17	7577062	7577083	nan
chr17	7577127	7577148	nan
chr17	7577498	7577522	nan
chr17	7577498	7578554	nan
chr17	7577498	7590868	2.015410156
chr17	7577498	7590868	2.015410156
chr17	7577557	7577590	nan
chr17	7577850	7590868	2.022878973
chr17	7578201	7578240	nan
chr17	7578243	7578266	nan
chr17	7578433	7578454	nan
chr17	7579311	7579337	nan
chr17	7579311	7590868	2.061605384
chr17	7579525	7579546	nan
chr17	7589388	7606820	2.085882044
chr17	7590757	7606820	2.046528459
chr17	7591666	7606820	2.007604786
chr17	7591666	7606820	2.007604786
chr17	7591666	7606820	2.007604786
chr17	7591666	7606820	2.007604786
chr17	7604058	7605807	1.399999976
chr17	7608519	7614693	2.300000048
chr17	7621078	7647219	1.972400489
chr17	7623038	7647219	1.974694112
chr17	7623038	7737058	2.018349465
chr17	7657637	7658286	nan
chr17	7707573	7735093	2.100823878
chr17	7743234	7758118	2.003329942
chr17	7750863	7757029	2.125116312
chr17	7758383	7759417	1.399999976
chr17	7760002	7760880	1.979545477
chr17	7760002	7761172	1.740206189
chr17	7761063	7765600	1.452631559
chr17	7762260	7764805	1.399999976
chr17	7788122	7816075	1.976750721
chr17	7792168	7816075	1.896682014
chr17	7792168	7816075	1.896682014
chr17	7794257	7801420	1.657142854
chr17	7807142	7816075	1.950000018
chr17	7809440	7809578	nan
chr17	7812818	7816075	1.399999976
chr17	7816639	7819265	2.492000063
chr17	7816657	7818978	2.492000063
chr17	7825176	7832753	2.472727331
chr17	7825176	7832753	2.472727331
chr17	7833662	7835267	2.280000043
chr17	7833662	7835267	2.280000043
chr17	7833662	7835317	2.280000043
chr17	7833662	7835317	2.280000043
chr17	7835441	7853237	1.820861687
chr17	7835441	7853237	1.820861687
chr17	7837455	7853237	1.829095275
chr17	7840481	7847833	2.456862789
chr17	7905987	7923658	1.951852889
chr17	7942357	7952451	2.516191619
chr17	7942357	7952451	2.516191619
chr17	7942357	7952451	2.516191619
chr17	7942357	7952451	2.516191619
chr17	7942357	7952451	2.516191619
chr17	7960203	7962083	2.372727261
chr17	7975953	7991021	1.927273027
chr17	7982799	7984883	1.399999976
chr17	7991373	7991465	nan
chr17	7999217	8021807	2.012350932
chr17	7999217	8021860	2.013341665
chr17	7999217	8022234	2.020106579
chr17	8013233	8022234	2.135837278
chr17	8022472	8022545	1.399999976
chr17	8023069	8023141	nan
chr17	8023631	8023713	1.738461531
chr17	8023907	8027410	1.649999996
chr17	8023907	8027410	1.649999996
chr17	8029063	8029134	3.333333453
chr17	8042198	8042280	2.900000095
chr17	8042769	8042843	1.624999994
chr17	8043787	8045509	1.729268295
chr17	8043787	8054163	1.648609532
chr17	8043787	8055753	1.758918062
chr17	8047373	8059678	2.011363087
chr17	8052593	8054163	nan
chr17	8062464	8066293	1.7
chr17	8076296	8079714	2.350857192
chr17	8076296	8079714	2.350857192
chr17	8076296	8079714	2.350857192
chr17	8076296	8079714	2.350857192
chr17	8077059	8079714	2.149714319
chr17	8089675	8089747	2.233333376
chr17	8090262	8090322	nan
chr17	8090492	8090577	1.488235277
chr17	8090910	8090984	2.900000095
chr17	8091650	8093564	2.019188216
chr17	8108048	8113567	1.517977514
chr17	8108048	8113567	1.517977514
chr17	8108048	8113944	1.50396038
chr17	8108048	8113944	1.50396038
chr17	8108048	8113944	1.50396038
chr17	8108048	8113944	1.50396038
chr17	8123947	8127361	2.259462799
chr17	8124865	8124937	nan
chr17	8128138	8151413	2.440718623
chr17	8128138	8151413	2.440718623
chr17	8152595	8173809	1.980260851
chr17	8152595	8173809	1.980260851
chr17	8166237	8167655	1.900000016
chr17	8169179	8173809	1.399999976
chr17	8191080	8198170	2.062096801
chr17	8191081	8198170	2.062096801
chr17	8191968	8193409	2.078048808
chr17	8191968	8193409	2.078048808
chr17	8191968	8193409	2.078048808
chr17	8191968	8193409	2.078048808
chr17	8192177	8198170	1.921937338
chr17	8193378	8198170	1.775000006
chr17	8213555	8217349	1.913307257
chr17	8213555	8225834	2.209636027
chr17	8214139	8225834	2.223940722
chr17	8215308	8225834	2.252487824
chr17	8243187	8249363	2.387917783
chr17	8243187	8249363	2.387917783
chr17	8261730	8263859	2.534969372
chr17	8271972	8274858	1.566666656
chr17	8271972	8280029	1.672727271
chr17	8280833	8286565	1.485903067
chr17	8294022	8301144	2.265478466
chr17	8296116	8296779	nan
chr17	8339169	8371495	1.800660863
chr17	8339169	8371495	1.800660863
chr17	8367553	8371480	1.734306571
chr17	8377522	8534079	1.867051526
chr17	8377522	8534079	1.867051526
chr17	8377522	8534079	1.867051526
chr17	8450231	8450526	1.399999976
chr17	8451961	8479987	1.821363936
chr17	8633245	8648154	1.496427418
chr17	8633245	8648154	1.496427418
chr17	8656423	8661877	1.399999976
chr17	8700427	8702667	1.399999976
chr17	8706054	8770994	1.916640084
chr17	8706054	8770994	1.916640084
chr17	8706054	8770994	1.916640084
chr17	8782232	8815834	1.76304098
chr17	8782232	8869029	1.954232408
chr17	8782232	8869029	1.954232408
chr17	8782232	8869029	1.954232408
chr17	8782232	8869029	1.954232408
chr17	8782232	8869029	1.954232408
chr17	8924858	9147317	2.017460619
chr17	9153787	9479275	1.978789565
chr17	9153787	9479275	1.978789565
chr17	9479943	9546776	1.860317273
chr17	9479943	9546776	1.860317273
chr17	9479943	9546776	1.860317273
chr17	9548579	9633003	1.99772065
chr17	9548853	9633003	1.997998219
chr17	9548853	9633003	1.997998219
chr17	9559719	9633003	2.011298986
chr17	9604435	9633003	2.202791206
chr17	9674750	9694614	1.857870195
chr17	9674750	9694614	1.857870195
chr17	9729380	9745933	1.896741874
chr17	9729380	9793022	1.983791219
chr17	9801026	9808684	2.34090913
chr17	9804386	9804519	1.399999976
chr17	9813925	9862320	1.847166939
chr17	9813925	9862766	1.850044016
chr17	9813925	9923319	2.029072124
chr17	9813925	9929623	2.023540274
chr17	9813925	9940064	2.016760301
chr17	9813925	10017870	1.972928925
chr17	9813925	10101868	2.006468811
chr17	10204182	10276322	1.956354029
chr17	10223342	10227581	1.828571439
chr17	10247116	10254132	1.900000016
chr17	10286460	10527200	1.980316279
chr17	10293641	10325267	2.016749146
chr17	10346607	10372876	1.991691725
chr17	10395626	10421859	2.107079502
chr17	10424464	10452940	2.040743785
chr17	10424464	10453017	2.039357097
chr17	10424464	10453017	2.039357097
chr17	10531842	10560626	1.968514174
chr17	10583648	10600885	1.963197968
chr17	10600926	10614875	1.987324722
chr17	10600926	10614875	1.987324722
chr17	10600926	10614875	1.987324722
chr17	10608204	10609867	2.900000095
chr17	10616638	10633646	2.069676019
chr17	10616638	10633646	2.069676019
chr17	10619259	10619899	2.150000036
chr17	10633093	10671347	1.907390201
chr17	10633093	10718481	2.015129289
chr17	10698229	10707416	1.998944921
chr17	10725791	10741418	1.813512681
chr17	10728548	10728962	nan
chr17	11144739	11467380	1.969287816
chr17	11144739	11467380	1.969287816
chr17	11144739	11467380	1.969287816
chr17	11459039	11467380	2.234754137
chr17	11501747	11516150	1.790406023
chr17	11501747	11873065	1.95748622
chr17	11554385	11873065	1.964694778
chr17	11786218	11873065	1.854103413
chr17	11787650	11828778	1.864066942
chr17	11880761	11900689	1.838282571
chr17	11880761	11900785	1.840290368
chr17	11880761	11900785	1.840290368
chr17	11924134	12047051	1.919738363
chr17	11924134	12047051	1.919738363
chr17	11939812	11939954	1.399999976
chr17	11973102	12047051	2.003876367
chr17	11973102	12047051	2.003876367
chr17	11985215	11985313	nan
chr17	12453284	12540504	2.102155848
chr17	12453284	12540504	2.102155848
chr17	12569206	12670651	1.976903441
chr17	12569206	12670651	1.976903441
chr17	12623605	12661623	1.931075044
chr17	12647499	12670651	1.907984681
chr17	12692828	12894960	1.980036699
chr17	12692828	12894960	1.980036699
chr17	12692828	12894960	1.980036699
chr17	12692828	12894960	1.980036699
chr17	12692828	12894960	1.980036699
chr17	12692828	12894960	1.980036699
chr17	12847385	12862360	2.029171484
chr17	12890338	12892242	1.399999976
chr17	12894928	12907425	2.03242655
chr17	12894928	12909863	1.972569912
chr17	12894928	12916592	1.95535103
chr17	12894928	12921321	1.918066343
chr17	12894928	12921381	1.917839537
chr17	12894928	12921381	1.917839537
chr17	12894928	12921381	1.917839537
chr17	13399005	13505244	2.011049237
chr17	13680148	13695867	1.690334202
chr17	13927814	13928915	nan
chr17	13932608	13972775	1.989727869
chr17	13972718	14111996	1.989086253
chr17	13972718	14111996	1.989086253
chr17	13972718	14111996	1.989086253
chr17	14080447	14080627	nan
chr17	14139172	14140150	nan
chr17	14204505	14249492	2.009847874
chr17	14207056	14209062	1.791304355
chr17	14934291	14935274	1.399999976
chr17	15133095	15164093	2.023107514
chr17	15133095	15165889	2.009756844
chr17	15133095	15168644	1.988169103
chr17	15154943	15155013	nan
chr17	15207128	15244958	1.868204823
chr17	15311700	15312006	1.399999976
chr17	15332289	15333318	nan
chr17	15339331	15370925	1.99388864
chr17	15339331	15466945	1.973918281
chr17	15339331	15466945	1.973918281
chr17	15339331	15466945	1.973918281
chr17	15405577	15466945	2.047484143
chr17	15408684	15408758	nan
chr17	15440293	15466945	2.184800049
chr17	15474804	15555260	1.910781964
chr17	15491976	15501967	1.399999976
chr17	15491976	15501967	1.399999976
chr17	15491976	15523018	1.399999936
chr17	15496650	15510997	1.399999936
chr17	15531279	15546225	1.399999936
chr17	15531279	15586193	2.034068588
chr17	15531279	15587613	2.033138717
chr17	15602890	15622454	2.621839268
chr17	15602890	15624100	2.392182053
chr17	15602890	15624100	2.392182053
chr17	15603328	15624100	2.392182053
chr17	15635590	15644255	nan
chr17	15635590	15648098	1.77317093
chr17	15635590	15649479	1.77317093
chr17	15668016	15669003	nan
chr17	15690163	15693019	nan
chr17	15848230	15879210	1.832469591
chr17	15879874	15903006	1.679776145
chr17	15879874	15903006	1.679776145
chr17	15879878	15902984	1.679558227
chr17	15902693	15932723	1.906418001
chr17	15902693	15932723	1.906418001
chr17	15927610	15932098	1.649999996
chr17	15927610	15932723	1.614285707
chr17	15933407	15961649	1.950018542
chr17	15933407	15971726	1.888300613
chr17	15933407	15983378	1.879901482
chr17	15933407	15983893	1.882379112
chr17	15933407	16097953	1.875417984
chr17	15933407	16118874	1.830211707
chr17	15950213	15983823	1.871744131
chr17	15973478	16097953	1.869733737
chr17	15989595	15995372	2.332432483
chr17	15994883	16097953	1.838535005
chr17	16029395	16118874	1.785070577
chr17	16029395	16118874	1.785070577
chr17	16029395	16118874	1.785070577
chr17	16029395	16118874	1.785070577
chr17	16041081	16041186	nan
chr17	16068183	16118874	1.920195476
chr17	16120508	16220938	1.852473305
chr17	16120508	16229573	1.870774304
chr17	16185327	16185402	nan
chr17	16245847	16256812	2.327350999
chr17	16284366	16286053	1.924528318
chr17	16284366	16286054	1.924528318
chr17	16285221	16285911	1.399999976
chr17	16318855	16340317	2.003482229
chr17	16318855	16340317	2.003482229
chr17	16342300	16343574	1.733333336
chr17	16342300	16344525	1.699145299
chr17	16342300	16344525	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16345340	1.699145299
chr17	16342300	16373962	2.067778921
chr17	16342300	16373962	2.067778921
chr17	16342300	16373962	2.067778921
chr17	16342300	16373962	2.067778921
chr17	16342300	16373962	2.067778921
chr17	16342300	16373962	2.067778921
chr17	16342300	16373962	2.067778921
chr17	16342300	16373962	2.067778921
chr17	16342300	16373962	2.067778921
chr17	16342822	16342870	1.743750003
chr17	16343349	16343420	1.399999976
chr17	16344539	16344612	nan
chr17	16345318	16351608	2.850000072
chr17	16345318	16395505	1.900634559
chr17	16345318	16395505	1.900634559
chr17	16453630	16472483	1.81313123
chr17	16453630	16472520	1.81269215
chr17	16524047	16557167	2.13236255
chr17	16524311	16527873	2.312500045
chr17	16593638	16678311	1.889511802
chr17	16610782	16669787	1.399999936
chr17	16614992	16707819	1.737400788
chr17	16690205	16707819	1.399999936
chr17	16691072	16704442	1.399999936
chr17	16691248	16707819	1.399999936
chr17	16692056	16693815	nan
chr17	16733796	16736147	nan
chr17	16826228	16838153	1.906998613
chr17	16832529	16835819	1.399999976
chr17	16832848	16875402	1.924439399
chr17	16842397	16875402	1.973695512
chr17	16842397	16875402	1.973695512
chr17	16946073	17095962	1.892740103
chr17	16946073	17095962	1.892740103
chr17	17039532	17095962	1.938434359
chr17	17067973	17095962	1.763446279
chr17	17067973	17095962	1.763446279
chr17	17076011	17095962	1.779899083
chr17	17076011	17095962	1.779899083
chr17	17104308	17109646	1.399999976
chr17	17104308	17140502	1.989407717
chr17	17115526	17140502	2.155815378
chr17	17124484	17140502	2.275875929
chr17	17127866	17140502	2.063235924
chr17	17149937	17184012	1.97018831
chr17	17149937	17184617	1.977693307
chr17	17149937	17184617	1.977693307
chr17	17206679	17250977	1.850038388
chr17	17206679	17250977	1.850038388
chr17	17322657	17326728	1.399999976
chr17	17380299	17396534	2.17247421
chr17	17397752	17399709	1.399999976
chr17	17397752	17399709	1.399999976
chr17	17408876	17480779	1.975625281
chr17	17408876	17485745	1.973375661
chr17	17408876	17495017	1.980599702
chr17	17408876	17495017	1.980599702
chr17	17408876	17495017	1.980599702
chr17	17584786	17714765	1.882778488
chr17	17679999	17682843	2.655307334
chr17	17685445	17701827	1.815159813
chr17	17714662	17715370	2.104615415
chr17	17714662	17721688	1.977737687
chr17	17714662	17724178	1.869305976
chr17	17714662	17724178	1.869305976
chr17	17714662	17726944	1.827892427
chr17	17714662	17740325	1.981525339
chr17	17714662	17740325	1.981525339
chr17	17717149	17717245	1.399999976
chr17	17720861	17726921	1.76206897
chr17	17720861	17740325	2.010270635
chr17	17746821	17875784	1.886817974
chr17	17746821	17875784	1.886817974
chr17	17746821	17875784	1.886817974
chr17	17746821	17875784	1.886817974
chr17	17746821	17875784	1.886817974
chr17	17746821	17875784	1.886817974
chr17	17772279	17875784	1.856199898
chr17	17876126	17911142	1.927482847
chr17	17876126	17911142	1.927482847
chr17	17876126	17920189	1.961675106
chr17	17876126	17920189	1.961675106
chr17	17918372	17942480	1.987721269
chr17	17921333	17942480	2.018598491
chr17	17929385	17930083	nan
chr17	17930660	17942480	1.85806848
chr17	17942610	17971718	1.93410818
chr17	17991180	18003749	2.079638243
chr17	17991180	18011299	1.887237574
chr17	18012019	18083116	1.814766013
chr17	18021895	18083116	1.83091163
chr17	18057088	18082536	2.052183779
chr17	18057367	18060852	1.718815333
chr17	18057367	18075908	1.981057984
chr17	18061035	18075908	2.002097666
chr17	18061659	18083116	2.09933403
chr17	18062919	18082536	2.149246009
chr17	18064060	18068146	1.775000006
chr17	18064630	18082536	2.228497557
chr17	18079875	18088067	1.892619942
chr17	18086866	18113267	1.965846285
chr17	18128935	18148188	1.839678993
chr17	18148130	18159911	1.923585114
chr17	18148130	18161870	1.911355236
chr17	18148130	18162230	1.909590799
chr17	18148130	18162230	1.909590799
chr17	18148130	18162230	1.909590799
chr17	18149907	18162230	1.894079042
chr17	18157226	18157253	1.399999976
chr17	18163847	18169095	1.561538451
chr17	18163847	18169095	1.561538451
chr17	18164423	18169095	1.561538451
chr17	18177234	18194341	1.8889107
chr17	18177234	18202947	1.963820604
chr17	18177234	18210473	1.904756438
chr17	18177234	18218321	1.979099103
chr17	18177234	18218321	1.979099103
chr17	18202872	18218321	1.99946521
chr17	18218593	18231370	2.249503999
chr17	18231186	18244969	1.547070923
chr17	18231186	18266856	1.801328269
chr17	18231186	18266856	1.801328269
chr17	18231186	18266856	1.801328269
chr17	18233996	18236753	1.399999976
chr17	18236479	18266856	1.882576697
chr17	18243718	18266856	1.947761859
chr17	18281078	18292960	2.103932175
chr17	18291820	18292148	nan
chr17	18294080	18294124	nan
chr17	18294620	18294651	nan
chr17	18296010	18296074	nan
chr17	18296162	18296218	nan
chr17	18296351	18296411	nan
chr17	18296427	18296486	nan
chr17	18296769	18296804	nan
chr17	18297051	18297085	nan
chr17	18299430	18301432	nan
chr17	18301635	18301666	nan
chr17	18302461	18302489	nan
chr17	18302581	18302624	nan
chr17	18302687	18302737	nan
chr17	18303100	18303171	nan
chr17	18304080	18304183	nan
chr17	18304190	18304227	nan
chr17	18304607	18304642	nan
chr17	18304748	18304785	nan
chr17	18314472	18317694	nan
chr17	18323281	18328411	nan
chr17	18325494	18328647	nan
chr17	18330174	18333941	nan
chr17	18343221	18346208	nan
chr17	18380098	18398259	nan
chr17	18380098	18398259	nan
chr17	18414575	18424566	nan
chr17	18414575	18432061	nan
chr17	18414575	18445234	nan
chr17	18427879	18430160	nan
chr17	18441114	18528930	1.608348974
chr17	18486654	18528930	1.758409544
chr17	18506601	18528930	2.900000254
chr17	18538841	18547740	nan
chr17	18561741	18585572	1.399999936
chr17	18569235	18576494	1.399999976
chr17	18601310	18622346	2.065951682
chr17	18601310	18639431	1.739011933
chr17	18602466	18639431	1.757041002
chr17	18602466	18639431	1.757041002
chr17	18602466	18639431	1.757041002
chr17	18625401	18639431	1.399999936
chr17	18625401	18639431	1.399999936
chr17	18625401	18639431	1.399999936
chr17	18647325	18682662	1.399999936
chr17	18647325	18682662	1.399999936
chr17	18647325	18682662	1.399999936
chr17	18647325	18682662	1.399999936
chr17	18684581	18710026	1.701620614
chr17	18759611	18834599	2.017871628
chr17	18759611	18834599	2.017871628
chr17	18761380	18834599	2.021402287
chr17	18761380	18834599	2.021402287
chr17	18768781	18834599	2.025138515
chr17	18831580	18834599	2.150000036
chr17	18853988	18924004	1.934262958
chr17	18854937	18857462	2.900000095
chr17	18855477	18924004	1.933264865
chr17	18855477	18924004	1.933264865
chr17	18855477	18924004	1.933264865
chr17	18855477	18924004	1.933264865
chr17	18874380	18908060	1.882474469
chr17	18920961	18922904	2.900000095
chr17	18923989	18950336	2.151040402
chr17	19015583	19015656	nan
chr17	19030781	19062148	1.399999936
chr17	19059039	19062424	nan
chr17	19091621	19091693	nan
chr17	19093193	19093265	nan
chr17	19122455	19125840	nan
chr17	19140689	19187027	1.971543661
chr17	19140689	19187027	1.971543661
chr17	19140689	19235381	1.942514079
chr17	19140689	19240028	1.937455157
chr17	19140689	19240028	1.937455157
chr17	19140689	19240028	1.937455157
chr17	19140689	19240028	1.937455157
chr17	19174705	19177701	2.900000095
chr17	19186262	19240027	1.907434281
chr17	19186262	19240028	1.907432848
chr17	19186262	19240028	1.907432848
chr17	19192082	19194013	2.401438899
chr17	19199908	19209574	2.108180566
chr17	19216438	19240027	1.858717361
chr17	19240866	19281495	1.929211992
chr17	19246482	19266046	1.826964335
chr17	19246482	19266046	1.826964335
chr17	19246482	19266046	1.826964335
chr17	19247818	19247887	nan
chr17	19250258	19266046	1.849547604
chr17	19281033	19286857	1.70882353
chr17	19281033	19286857	1.70882353
chr17	19281773	19286857	1.733333336
chr17	19281773	19286857	1.733333336
chr17	19285244	19285304	nan
chr17	19286754	19290532	2.343090645
chr17	19286754	19290532	2.343090645
chr17	19314490	19316721	nan
chr17	19314490	19320589	1.614285707
chr17	19314490	19320589	1.614285707
chr17	19315002	19318520	1.775000006
chr17	19411493	19411565	nan
chr17	19437166	19463609	1.802478769
chr17	19437166	19482219	1.965812699
chr17	19437166	19482346	1.966936113
chr17	19437166	19482346	1.966936113
chr17	19437166	19482346	1.966936113
chr17	19451297	19482346	1.931838237
chr17	19458885	19482346	1.981644364
chr17	19458885	19482346	1.981644364
chr17	19459108	19482346	1.981575332
chr17	19460872	19461024	nan
chr17	19506586	19506658	1.399999976
chr17	19552063	19580908	1.920375332
chr17	19552063	19580908	1.920375332
chr17	19552063	19580908	1.920375332
chr17	19552806	19552900	1.663636359
chr17	19559457	19580908	1.845938214
chr17	19581627	19620043	1.994251463
chr17	19581627	19620043	1.994251463
chr17	19581627	19620043	1.994251463
chr17	19581627	19620043	1.994251463
chr17	19581627	19622292	2.015401281
chr17	19583264	19620043	2.016618412
chr17	19606404	19618191	1.901053092
chr17	19641297	19648772	2.001656074
chr17	19641297	19648925	2.001656074
chr17	19641297	19651746	1.983665303
chr17	19641297	19651746	1.983665303
chr17	19641297	19651746	1.983665303
chr17	19641635	19648081	2.136817506
chr17	19674142	19771239	1.903626363
chr17	19674142	19771239	1.903626363
chr17	19751381	19751437	1.399999976
chr17	19764174	19764245	nan
chr17	19807764	19881169	1.992129143
chr17	19812486	19881169	1.992731338
chr17	19812493	19881169	1.99273228
chr17	19850719	19881169	2.055543322
chr17	19912648	20218072	1.940831365
chr17	19976909	20142743	1.928712632
chr17	19990334	20142743	1.955346502
chr17	19990334	20218072	1.921228403
chr17	20059306	20142743	2.001450802
chr17	20059306	20142743	2.001450802
chr17	20059306	20218072	1.952464069
chr17	20059306	20218072	1.952464069
chr17	20224486	20305504	1.600508311
chr17	20318817	20319997	nan
chr17	20319421	20320585	nan
chr17	20328041	20334521	1.399999976
chr17	20340136	20350557	1.399999936
chr17	20353175	20370848	nan
chr17	20353175	20370848	nan
chr17	20353175	20370848	nan
chr17	20404826	20407811	nan
chr17	20422624	20432000	nan
chr17	20446281	20446318	nan
chr17	20446424	20446459	nan
chr17	20446834	20446878	nan
chr17	20446884	20446987	nan
chr17	20447897	20447968	nan
chr17	20448331	20448381	nan
chr17	20448444	20448487	nan
chr17	20448577	20448607	nan
chr17	20448629	20448669	nan
chr17	20449194	20449238	nan
chr17	20449402	20449433	nan
chr17	20449411	20449451	nan
chr17	20449528	20449558	nan
chr17	20449636	20449667	nan
chr17	20449790	20449837	nan
chr17	20450011	20450046	nan
chr17	20451126	20451208	nan
chr17	20451478	20451514	nan
chr17	20451593	20451639	nan
chr17	20451734	20451807	nan
chr17	20451896	20451966	nan
chr17	20452161	20452196	nan
chr17	20452945	20453000	nan
chr17	20453984	20454018	nan
chr17	20454265	20454300	nan
chr17	20454583	20454642	nan
chr17	20454658	20454718	nan
chr17	20454851	20454907	nan
chr17	20454995	20455059	nan
chr17	20456945	20456989	nan
chr17	20459145	20459184	nan
chr17	20483036	20484224	1.399999976
chr17	20615758	20641178	1.769053519
chr17	20720898	20720994	nan
chr17	20744340	20747794	2.900000095
chr17	20766707	20799453	1.854556296
chr17	20771745	20807221	1.775181833
chr17	20771745	20807221	1.775181833
chr17	20833067	20841832	1.644850493
chr17	20841425	20842832	2.850000083
chr17	20841850	20885670	1.922592149
chr17	20902905	20946352	1.891828659
chr17	20902905	20947073	1.888782793
chr17	20902905	20947073	1.888782793
chr17	20978902	20993823	1.70520447
chr17	21030240	21095285	2.086799789
chr17	21069466	21075756	2.04285717
chr17	21101262	21117908	1.782537764
chr17	21101262	21117908	1.782537764
chr17	21142183	21156578	1.867594981
chr17	21187967	21218551	1.99440152
chr17	21187967	21218551	1.99440152
chr17	21191347	21218551	2.039950671
chr17	21198986	21218551	2.055335594
chr17	21279698	21323179	2.097036987
chr17	21308447	21323179	2.156322971
chr17	21318654	21319956	1.79473685
chr17	21431570	21454941	1.856499123
chr17	21435875	21477731	1.892321006
chr17	21729872	21731760	nan
chr17	21825369	21826499	1.399999976
chr17	21904061	21913070	1.937735868
chr17	22021364	22021435	nan
chr17	22021439	22021460	nan
chr17	22022355	22022424	nan
chr17	22022436	22023991	2.150000036
chr17	22025083	22025155	nan
chr17	22026336	22026405	nan
chr17	22026406	22026479	nan
chr17	22026511	22026577	nan
chr17	22028178	22028247	nan
chr17	22028250	22028318	nan
chr17	22029025	22029095	nan
chr17	22030720	22030788	nan
chr17	25620935	25621022	nan
chr17	25621105	25634452	2.028665771
chr17	25621105	25636298	2.025970149
chr17	25621105	25636298	2.025970149
chr17	25621105	25640645	2.01270198
chr17	25621105	25640645	2.01270198
chr17	25621105	25640645	2.01270198
chr17	25744715	25757430	1.918743167
chr17	25745030	25758649	1.889781538
chr17	25748617	25748649	nan
chr17	25750963	25750990	nan
chr17	25799035	25932839	1.999678512
chr17	25799035	25950718	2.020734597
chr17	25887342	25906904	2.082898176
chr17	25904517	25950718	2.26472069
chr17	25915500	25950718	2.177498769
chr17	25936939	25950718	1.93154489
chr17	25950560	25953461	1.530188666
chr17	25958173	25976586	1.933454651
chr17	25958173	25976586	1.933454651
chr17	25958173	25976586	1.933454651
chr17	25958173	25976586	1.933454651
chr17	25994303	25994329	nan
chr17	26083791	26127555	1.915834542
chr17	26094730	26127555	1.947793861
chr17	26097938	26220409	2.063815603
chr17	26205339	26220409	2.085425486
chr17	26205385	26220409	2.084566076
chr17	26369687	26523404	2.032108255
chr17	26553588	26555085	1.963694288
chr17	26574469	26575315	1.399999976
chr17	26592388	26593130	1.399999976
chr17	26593206	26593609	1.900000016
chr17	26593600	26593643	nan
chr17	26593703	26593769	1.399999976
chr17	26593778	26593810	nan
chr17	26593855	26593892	nan
chr17	26593944	26594349	nan
chr17	26594327	26594375	nan
chr17	26594453	26594508	nan
chr17	26594560	26594965	2.900000095
chr17	26595059	26595101	nan
chr17	26595136	26595167	nan
chr17	26595172	26595223	nan
chr17	26595300	26595705	nan
chr17	26595684	26595739	nan
chr17	26598272	26598315	nan
chr17	26598640	26598673	nan
chr17	26600040	26600077	nan
chr17	26603011	26634408	1.974631098
chr17	26646120	26655711	2.288235325
chr17	26655350	26662515	2.075369486
chr17	26655350	26662515	2.075369486
chr17	26655350	26662515	2.075369486
chr17	26655350	26662515	2.075369486
chr17	26655350	26662515	2.075369486
chr17	26655350	26662515	2.075369486
chr17	26657216	26662515	1.681249999
chr17	26658151	26674035	1.963028349
chr17	26662547	26674035	2.008911257
chr17	26662547	26674035	2.008911257
chr17	26673658	26684603	2.08501283
chr17	26673658	26684603	2.08501283
chr17	26684686	26689089	2.318769277
chr17	26684686	26708840	1.97918624
chr17	26687676	26687757	4.300000191
chr17	26691289	26692265	nan
chr17	26691377	26725151	1.955849463
chr17	26694298	26697373	1.399999976
chr17	26698986	26728065	1.980104284
chr17	26711688	26728065	2.025164355
